Wavelength (nm),A3 Abs,B1 Abs,A3 Transmittance,A3 Transmittance (%),B1 Transmittance,B1 Transmittance (%)
964.4680176,0.09279056638,0.1595694274,0.8076244041237898,80.76244041237898,0.6925172130575007,69.25172130575007
965.5790405,0.1005816832,0.1663502902,0.7932650434580115,79.32650434580115,0.6817885600705389,68.1788560070539
966.6900024,0.1145832688,0.1797857285,0.7680981714111558,76.80981714111557,0.6610195002855506,66.10195002855505
967.8010254,0.1285471469,0.1947530955,0.7437943124005671,74.37943124005672,0.6386264540348247,63.86264540348247
968.9119873,0.1303137988,0.1989446282,0.7407748022068278,74.07748022068277,0.6324924879407159,63.24924879407159
970.0230103,0.1152232587,0.1849488169,0.7669671115657083,76.69671115657083,0.6532075308678632,65.32075308678633
971.1340332,0.09727881104,0.1664255857,0.7993209372865068,79.93209372865067,0.6816703657052332,68.16703657052332
972.2449951,0.08656333387,0.1545177698,0.8192881363477896,81.92881363477896,0.7006195153969325,70.06195153969324
973.3560181,0.08230952919,0.1497906148,0.8273522852431642,82.73522852431641,0.7082871866244307,70.82871866244307
974.467041,0.08107635379,0.1482520401,0.8297048833636744,82.97048833636744,0.7108008850612921,71.08008850612921
975.5780029,0.08107192814,0.1480921954,0.8297133384610327,82.97133384610326,0.7110625477587992,71.10625477587992
976.6890259,0.08180309087,0.1487573832,0.8283176378256116,82.83176378256117,0.7099742813673534,70.99742813673534
977.7999878,0.08261024207,0.1496457756,0.8267796107478657,82.67796107478657,0.7085234430412183,70.85234430412183
978.9110107,0.08281881362,0.1500795782,0.8263826420765913,82.63826420765913,0.70781607541383,70.781607541383
980.0220337,0.08263147622,0.1497846693,0.8267391876390664,82.67391876390664,0.7082968831563206,70.82968831563205
981.1329956,0.0820928514,0.1492544711,0.8277651700481842,82.77651700481842,0.7091621187848829,70.91621187848828
982.2440186,0.08143007755,0.1487156749,0.829029381241347,82.90293812413469,0.7100424683775801,71.00424683775802
983.3550415,0.08066774905,0.1479684711,0.8304858762059636,83.04858762059636,0.7112651481885701,71.12651481885702
984.4660034,0.08002914488,0.1473252028,0.8317079545014613,83.17079545014613,0.7123194405052041,71.23194405052041
985.5770264,0.07961054146,0.146897763,0.8325099993145857,83.25099993145857,0.7130208621788813,71.30208621788813
986.6879883,0.0792549476,0.1465453207,0.8331919252525799,83.31919252525799,0.7135997337020027,71.35997337020027
987.7990112,0.07893869281,0.1461278498,0.833798879549233,83.3798879549233,0.714286020000394,71.4286020000394
988.9100342,0.07856325805,0.1456925571,0.8345199857109225,83.45199857109225,0.715002306700603,71.5002306700603
990.0209961,0.07826712728,0.1455117315,0.8350892108086502,83.50892108086502,0.7153000715730266,71.53000715730265
991.132019,0.0781981647,0.14534311,0.8352218269978114,83.52218269978114,0.7155778517300019,71.55778517300018
992.242981,0.0782552883,0.1453327686,0.8351119758670008,83.51119758670008,0.7155948912393904,71.55948912393903
993.3540039,0.0783796981,0.1455200464,0.8348727804860123,83.48727804860123,0.7152863767372016,71.52863767372017
