wl_nm,n,k,alpha_abs_percm,alpha_scat_percm,alphad_abs,alphad_scat,yag_ref_n,T_model,T_meas
367.0,1.8746701663430247,0.0,0.0,4.0344574765001555,0.0,0.4034457476500155,1.8709831086822954,0.5521633760674993,0.53626
368.0,1.8742620058960064,0.0,0.0,4.032995757991393,0.0,0.4032995757991393,1.8706308857470775,0.5523151283571789,0.53661
369.0,1.8738575590259337,0.0,0.0,4.031538533598691,0.0,0.40315385335986903,1.8702817939983738,0.5524660240154238,0.5361
370.0,1.8734567796106778,0.0,0.0,4.030085777381554,0.0,0.4030085777381554,1.8699357951790174,0.5526160719012166,0.53706
371.0,1.8730596222585214,0.0,0.0,4.028637463618818,0.0,0.40286374636188177,1.869592851625247,0.5527652807454236,0.53886
372.0,1.8726660422940342,0.0,0.0,4.027193566806204,0.0,0.4027193566806204,1.8692529262554916,0.5529136591531443,0.5388
373.0,1.8722759957442734,0.0,0.0,4.025754061653921,0.0,0.40257540616539206,1.868915982559404,0.5530612156060009,0.53927
374.0,1.8718894393252972,0.0,0.0,4.0243189230842855,0.0,0.4024318923084285,1.868581984587139,0.553207958464384,0.54084
375.0,1.8715063304289865,0.0,0.0,4.022888126229387,0.0,0.4022888126229387,1.8682508969388707,0.5533538959696489,0.54216
376.0,1.8711266271101659,0.0,0.0,4.021461646428775,0.0,0.40214616464287745,1.8679226847545394,0.5534990362462564,0.54213
377.0,1.8707502880740103,0.0,0.0,4.020039459227183,0.0,0.4020039459227183,1.867597313703825,0.5536433873038796,0.54344
378.0,1.8703772726637409,0.0,0.0,4.018621540372285,0.0,0.40186215403722847,1.8672747499763434,0.5537869570394537,0.54585
379.0,1.870007540848592,0.0,0.0,4.017207865812475,0.0,0.4017207865812475,1.8669549602720519,0.5539297532391891,0.54789
380.0,1.869641053212051,0.0,0.0,4.015798411694684,0.0,0.4015798411694684,1.8666379117918692,0.5540717835805369,0.55054
381.0,1.8692777709403532,0.0,0.0,4.014393154362226,0.0,0.4014393154362226,1.8663235722284959,0.5542130556341158,0.55175
382.0,1.8689176558112384,0.0,0.0,4.012992070352668,0.0,0.4012992070352668,1.8660119097574344,0.5543535768655947,0.55248
383.0,1.8685606701829511,0.0,0.0,4.011595136395728,0.0,0.4011595136395728,1.8657028930282034,0.5544933546375371,0.5541
384.0,1.868206776983487,0.0,0.0,4.010202329411215,0.0,0.4010202329411215,1.8653964911557408,0.5546323962112079,0.555
385.0,1.8678559397000691,0.0,0.0,4.0088136265069725,0.0,0.40088136265069724,1.86509267371199,0.5547707087483387,0.55543
386.0,1.86750812236886,0.0,0.0,4.007429004976874,0.0,0.4007429004976874,1.8647914107176677,0.5549082993128588,0.55581
387.0,1.8671632895648946,0.0,0.0,4.006048442298827,0.0,0.40060484422988263,1.864492672634205,0.5550451748725876,0.55481
388.0,1.866821406392232,0.0,0.0,4.004671916132814,0.0,0.4004671916132814,1.8641964303558605,0.5551813423008959,0.55445
389.0,1.8664824384743206,0.0,0.0,4.003299404318954,0.0,0.40032994043189535,1.8639026552020006,0.5553168083783272,0.5554
390.0,1.8661463519445705,0.0,0.0,4.001930884875594,0.0,0.40019308848755936,1.8636113189095407,0.5554515797941889,0.55522
391.0,1.865813113437129,0.0,0.0,4.000566335997416,0.0,0.40005663359974153,1.8633223936255472,0.5555856631481115,0.55382
392.0,1.8654826900778514,0.0,0.0,3.999205736053586,0.0,0.3999205736053586,1.8630358518999932,0.5557190649515722,0.55256
393.0,1.8651550494754683,0.0,0.0,3.9978490635859076,0.0,0.39978490635859076,1.8627516666786645,0.5558517916293895,0.55178
394.0,1.8648301597129349,0.0,0.0,3.996496297307016,0.0,0.39964962973070156,1.8624698112962157,0.5559838495211883,0.55116
395.0,1.8645079893389696,0.0,0.0,3.9951474160985816,0.0,0.39951474160985817,1.8621902594693673,0.5561152448828324,0.55043
396.0,1.8641885073597677,0.0,0.0,3.9938023990095517,0.0,0.39938023990095517,1.8619129852902452,0.55624598388783,0.54942
397.0,1.8638716832308893,0.0,0.0,3.9924612252543996,0.0,0.39924612252543995,1.8616379632198565,0.5563760726287118,0.54776
398.0,1.8635574868493179,0.0,0.0,3.991123874211408,0.0,0.3991123874211408,1.8613651680816996,0.5565055171183776,0.54669
399.0,1.8632458885456868,0.0,0.0,3.9897903254209686,0.0,0.3989790325420969,1.8610945750555044,0.5566343232914179,0.54692
400.0,1.8629368590766646,0.0,0.0,3.9884605585839097,0.0,0.39884605585839095,1.8608261596711009,0.5567624970054128,0.54744
401.0,1.8626303696174995,0.0,0.0,3.987134553559831,0.0,0.3987134553559831,1.8605598978024127,0.5568900440421968,0.54825
402.0,1.8623263917547197,0.0,0.0,3.9858122903654807,0.0,0.3985812290365481,1.8602957656615695,0.5570169701091072,0.5484
403.0,1.8620248974789801,0.0,0.0,3.9844937491731325,0.0,0.39844937491731325,1.860033739793143,0.5571432808402013,0.54806
404.0,1.8617258591780628,0.0,0.0,3.9831789103090007,0.0,0.3983178910309001,1.8597737970684947,0.5572689817974519,0.54802
405.0,1.8614292496300138,0.0,0.0,3.9818677542516627,0.0,0.3981867754251663,1.8595159146802385,0.5573940784719218,0.54876
406.0,1.8611350419964239,0.0,0.0,3.980560261630505,0.0,0.39805602616305047,1.8592600701368156,0.5575185762849102,0.54974
407.0,1.8608432098158465,0.0,0.0,3.9792564132241974,0.0,0.39792564132241975,1.8590062412571757,0.5576424805890818,0.55056
408.0,1.8605537269973471,1e-323,0.0,3.9779561899591673,0.0,0.39779561899591676,1.8587544061655643,0.5577657966695688,0.55167
409.0,1.8602665678141828,5.07e-321,1.581010067e-315,3.9766595729081193,1.58101007e-316,0.3976659572908119,1.8585045432864131,0.5578885297450575,0.55245
410.0,1.8599817068976132,3.74745e-318,1.14860381345e-312,3.9753665432885446,1.14860381345e-313,0.39753665432885443,1.8582566313393323,0.5580106849688473,0.55297
411.0,1.8596991192308316,2.60108822e-315,7.95285612535154e-310,3.9740770824612754,7.9528561253515e-311,0.39740770824612753,1.8580106493342006,0.5581322674298959,0.55345
412.0,1.8594187801430184,1.697612641255e-312,5.1778712646483494e-307,3.972791171929038,5.177871264648349e-308,0.3972791171929038,1.8577665765663518,0.5582532821538375,0.55369
413.0,1.8591406653035147,1.0424957502313e-309,3.1720067702907864e-304,3.9715087933350346,3.1720067702907866e-305,0.39715087933350346,1.857524392611856,0.5583737341039899,0.55403
414.0,1.8588647507161116,6.027628354696132e-307,1.8295993195828887e-301,3.9702299284615368,1.8295993195828887e-302,0.39702299284615367,1.857284077322892,0.5584936281823317,0.55465
415.0,1.8585910127134513,3.283490754133605e-304,9.942544994039657e-299,3.9689545592285027,9.942544994039657e-300,0.39689545592285025,1.8570456108232107,0.5586129692304735,0.55366
416.0,1.8583194279515398,1.6862399846979636e-301,5.093729950112007e-296,3.967682667692204,5.093729950112007e-297,0.3967682667692204,1.856808973503685,0.5587317620305974,0.552
417.0,1.858049973404369,8.169035787445666e-299,2.4617537474102074e-293,3.9664142360438754,2.4617537474102073e-294,0.39664142360438753,1.856574146017948,0.5588500113063904,0.55064
418.0,1.8577826263586423,3.735598117440227e-296,1.1230361342118737e-290,3.9651492466083793,1.1230361342118736e-291,0.39651492466083793,1.8563411092781124,0.5589677217239529,0.55007
419.0,1.8575173644086058,1.6134448134717726e-293,4.8389368715756325e-288,3.9638876818428828,4.838936871575633e-289,0.39638876818428825,1.8561098444505755,0.5590848978926923,0.55085
420.0,1.857254165450977,6.58591341391156e-291,1.9705006855545743e-285,3.962629524335559,1.9705006855545745e-286,0.3962629524335559,1.855880332951901,0.5592015443662012,0.5503
421.0,1.8569930076799777,2.5421773717501156e-288,7.588109981199404e-283,3.9613747568042967,7.588109981199403e-284,0.3961374756804297,1.8556525564447823,0.559317665643117,0.54963
422.0,1.8567338695824571,9.284966436386613e-286,2.764889321836965e-280,3.9601233620954277,2.7648893218369656e-281,0.3960123362095428,1.855426496834081,0.5594332661679665,0.55022
423.0,1.856476729933114,3.2106501877022443e-283,9.538113515774997e-278,3.9588753231824763,9.538113515774997e-279,0.39588753231824764,1.855202136262941,0.5595483503319946,0.55154
424.0,1.8562215677898097,1.0517054758610652e-280,3.117009619533283e-275,3.9576306231649094,3.1170096195332832e-276,0.39576306231649094,1.8549794571089766,0.5596629224739804,0.55287
425.0,1.8559683624889696,3.2653593036471556e-278,9.654991811453163e-273,3.956389245266916,9.654991811453164e-274,0.3956389245266916,1.8547584419805323,0.559776986881032,0.55439
426.0,1.8557170936410738,9.614963338009019e-276,2.8362721302558054e-270,3.955151172836195,2.8362721302558053e-271,0.3955151172836195,1.8545390737130123,0.5598905477893725,0.55363
427.0,1.855467741126238,2.6864897555117747e-273,7.906188739915721e-268,3.95391638934276,7.90618873991572e-269,0.395391638934276,1.8543213353652808,0.5600036093851102,0.55258
428.0,1.8552202850898694,7.126589353103192e-271,2.0924150240056284e-265,3.9526848783777533,2.0924150240056284e-266,0.39526848783777535,1.854105210216126,0.5601161758049931,0.55419
429.0,1.8549747059384147,1.7958597262027344e-268,5.260475265935932e-263,3.9514566236522795,5.260475265935932e-264,0.3951456623652279,1.8538906817607943,0.5602282511371501,0.55728
430.0,1.854730984335184,4.3011981681304114e-266,1.2569872155006863e-260,3.9502316089962513,1.2569872155006862e-261,0.39502316089962514,1.8536777337075858,0.5603398394218213,0.55932
431.0,1.854489101196252,9.796303403623604e-264,2.856240817184278e-258,3.9490098183572515,2.856240817184278e-259,0.39490098183572514,1.8534663499745152,0.5604509446520712,0.56108
432.0,1.854249037686441,2.122840099264523e-261,6.175091537588197e-256,3.9477912357993996,6.175091537588196e-257,0.39477912357993994,1.8532565146860318,0.5605615707744933,0.56305
433.0,1.8540107752153763,4.379034649168606e-259,1.270867721352725e-253,3.9465758455022453,1.270867721352725e-254,0.39465758455022454,1.8530482121698026,0.5606717216898964,0.564
434.0,1.853774295433615,8.603329274275619e-257,2.4910742898136675e-251,3.945363631759664,2.4910742898136673e-252,0.3945363631759664,1.8528414269535534,0.5607814012539848,0.565
435.0,1.8535395802288495,1.6106459693659335e-254,4.652867627488761e-249,3.944154578978771,4.652867627488761e-250,0.3944154578978771,1.8526361437619665,0.5608906132780225,0.56734
436.0,1.8533066117221795,2.8747141711890286e-252,8.285487083832957e-247,3.942948671678846,8.285487083832957e-248,0.39429486716788464,1.8524323475136382,0.5609993615294862,0.56938
437.0,1.8530753722644537,4.893992622733457e-250,1.4073163634143771e-244,3.941745894490272,1.407316363414377e-245,0.3941745894490272,1.8522300233180884,0.5611076497327082,0.56984
438.0,1.8528458444326805,7.950902877371262e-248,2.28114137616032e-242,3.9405462321534848,2.2811413761603201e-243,0.3940546232153485,1.852029156472827,0.561215481569505,0.5698
439.0,1.8526180110265018,1.2332807952661446e-245,3.530265044393164e-240,3.9393496695179366,3.530265044393164e-241,0.39393496695179364,1.8518297324604722,0.5613228606797988,0.57007
440.0,1.8523918550647365,1.827280583052277e-243,5.2187011416039165e-238,3.9381561915410725,5.218701141603916e-239,0.3938156191541073,1.851631736945921,0.5614297906622244,0.57
441.0,1.8521673597819814,2.5873140579590986e-241,7.372595770534151e-236,3.9369657832873135,7.37259577053415e-237,0.39369657832873134,1.851435155773571,0.561536275074726,0.56757
442.0,1.85194450862528,3.5026289865010915e-239,9.958220354970581e-234,3.935778429927059,9.95822035497058e-235,0.3935778429927059,1.851239974964592,0.5616423174351473,0.56637
443.0,1.8517232852508492,4.535636463171798e-237,1.2866024552645159e-231,3.934594116735695,1.2866024552645159e-232,0.3934594116735695,1.8510461807142466,0.5617479212218055,0.56651
444.0,1.8515036735208634,5.6205278487126746e-235,1.590757567460593e-229,3.933412829092616,1.590757567460593e-230,0.39334128290926157,1.8508537593892582,0.5618530898740612,0.56546
445.0,1.851285657500302,6.668129804523384e-233,1.8830155152425892e-227,3.9322345524802587,1.883015515242589e-228,0.3932234552480259,1.8506626975252265,0.5619578267928731,0.56395
446.0,1.8510692214538502,7.57722286787392e-231,2.1349370131233445e-225,3.9310592724831452,2.1349370131233448e-226,0.39310592724831456,1.8504729818240884,0.5620621353413462,0.56356
447.0,1.8508543498428567,8.250568456500797e-229,2.319456398289269e-223,3.9298869747869394,2.319456398289269e-224,0.39298869747869397,1.8502845991516241,0.5621660188452702,0.56404
448.0,1.8506410273223461,8.6121572529524e-227,2.415704460485296e-221,3.9287176451775125,2.4157044604852963e-222,0.39287176451775124,1.8500975365350079,0.5622694805936505,0.56401
449.0,1.8504292387380843,8.621415112201926e-225,2.4129153122531483e-219,3.9275512695400185,2.412915312253148e-220,0.39275512695400183,1.8499117811604004,0.562372523839222,0.56426
450.0,1.850218969123697,8.28067539811016e-223,2.3124007997746322e-217,3.9263878338579823,2.3124007997746325e-218,0.3926387833857982,1.8497273203705855,0.562475151798968,0.56573
451.0,1.8500102036978407,7.634023317833911e-221,2.1270945962430328e-215,3.9252273242123996,2.1270945962430328e-216,0.39252273242124,1.8495441416626461,0.5625773676546145,0.5669
452.0,1.8498029278614216,6.758020647267135e-219,1.878844957368369e-213,3.924069726780839,1.8788449573683693e-214,0.3924069726780839,1.8493622326856831,0.5626791745531312,0.56794
453.0,1.8495971271948644,5.746978270215514e-217,1.594230879827747e-211,3.9229150278365674,1.5942308798277472e-212,0.39229150278365676,1.8491815812385715,0.5627805756072111,0.56899
454.0,1.8493927874554306,4.69663960007714e-215,1.2999936972829294e-209,3.92176321374767,1.2999936972829293e-210,0.39217632137476705,1.849002175267758,0.5628815738957506,0.57019
455.0,1.8491898945745837,3.690066126895089e-213,1.019137110814431e-207,3.9206142709761975,1.019137110814431e-208,0.39206142709761976,1.8488240028650944,0.5629821724643177,0.57105
456.0,1.8489884346554004,2.7883666365434793e-211,7.684133456912171e-206,3.919468186077304,7.684133456912171e-207,0.3919468186077304,1.848647052265712,0.5630823743256134,0.57137
457.0,1.8487883939700258,2.0272253191959445e-209,5.574368638912213e-204,3.918324945698408,5.574368638912213e-205,0.3918324945698408,1.8484713118459264,0.5631821824599264,0.57018
458.0,1.8485897589571754,1.4185878152639208e-207,3.8922489597424704e-202,3.9171845365783646,3.8922489597424704e-203,0.3917184536578365,1.848296770121186,0.5632815998155762,0.56915
459.0,1.8483925162196806,9.55820197075547e-206,2.616817175847744e-200,3.9160469455466314,2.6168171758477443e-201,0.3916046945546631,1.8481234157440505,0.5633806293093551,0.57004
460.0,1.8481966525220743,6.2033140422614025e-204,1.6946335498329413e-198,3.914912159522461,1.6946335498329413e-199,0.3914912159522461,1.8479512375022045,0.5634792738269567,0.57067
461.0,1.8480021547882213,3.879349020814862e-202,1.0574693609112996e-196,3.913780165514091,1.0574693609112996e-197,0.3913780165514091,1.847780224316507,0.5635775362234012,0.56907
462.0,1.847809010098987,2.3385116958567548e-200,6.360736938560511e-195,3.91265095061795,6.360736938560511e-196,0.391265095061795,1.847610365239073,0.5636754193234534,0.56645
463.0,1.8476172056899498,1.359321233090274e-198,3.689359481421187e-193,3.911524502017869,3.689359481421187e-194,0.3911524502017869,1.847441649451387,0.5637729259220312,0.56263
464.0,1.8474267289491488,7.6218600968819e-197,2.0642051454356346e-191,3.910400806984301,2.0642051454356346e-192,0.3910400806984301,1.8472740662624487,0.5638700587846102,0.56087
465.0,1.847237567414873,4.123906782191606e-195,1.1144632473997653e-189,3.9092798528735484,1.1144632473997653e-190,0.39092798528735484,1.847107605106952,0.5639668206476205,0.56141
466.0,1.8470497087734876,2.153855806888042e-193,5.808186763786428e-188,3.9081616271270083,5.808186763786428e-189,0.3908161627127008,1.8469422555434913,0.5640632142188372,0.5624
467.0,1.8468631408572966,1.0862593383227564e-191,2.92298446010114e-186,3.90704611727041,2.92298446010114e-187,0.390704611727041,1.8467780072528,0.5641592421777644,0.56342
468.0,1.8466778516424431,5.291843826137041e-190,1.4209245887296266e-184,3.9059333109130736,1.4209245887296265e-185,0.39059333109130734,1.8466148500360184,0.5642549071760127,0.56394
469.0,1.8464938292468438,2.491052694502001e-188,6.674518417699398e-183,3.9048231957471735,6.674518417699398e-184,0.39048231957471735,1.8464527738129903,0.5643502118376719,0.56643
470.0,1.846311061928159,1.1334577864562126e-186,3.030521408582967e-181,3.9037157595470076,3.030521408582967e-182,0.39037157595470073,1.846291768620588,0.5644451587596769,0.56883
471.0,1.8461295380817984,4.986741157731623e-185,1.3304721347332083e-179,3.9026109901682755,1.3304721347332082e-180,0.39026109901682754,1.8461318246110638,0.5645397505121661,0.57061
472.0,1.8459492462389573,2.122062763247039e-183,5.649709141926572e-178,3.9015088755473664,5.649709141926571e-179,0.3901508875547366,1.8459729320504321,0.5646339896388362,0.57127
473.0,1.8457701750646889,8.737130672617397e-182,2.3212266836827792e-176,3.900409403700653,2.3212266836827794e-177,0.3900409403700653,1.8458150813168748,0.5647278786572925,0.57191
474.0,1.8455923133560073,3.4816599803659846e-180,9.230343811489756e-175,3.8993125627237935,9.230343811489757e-176,0.38993125627237935,1.845658262899174,0.5648214200593881,0.57419
475.0,1.845415650040021,1.343219393521733e-178,3.5535563611344956e-173,3.8982183407910385,3.553556361134496e-174,0.3898218340791038,1.8455024673951725,0.5649146163115655,0.57556
476.0,1.8452401741721025,5.018630784296932e-177,1.3249154288257833e-171,3.897126726154553,1.3249154288257832e-172,0.38971267261545534,1.8453476855102569,0.5650074698551856,0.57699
477.0,1.8450658749340805,1.8164955602898208e-175,4.7854835282892886e-170,3.896037707143737,4.785483528289289e-171,0.38960377071437374,1.845193908055867,0.5650999831068557,0.57767
478.0,1.8448927416324694,6.371267653835402e-174,1.6749730255517636e-168,3.8949512721645583,1.6749730255517636e-169,0.3894951272164558,1.845041125948028,0.5651921584587515,0.57745
479.0,1.8447207636967227,2.1661569087856274e-172,5.682824744186808e-167,3.8938674096988883,5.682824744186809e-168,0.38938674096988884,1.8448893302059086,0.5652839982789334,0.57812
480.0,1.8445499306775202,7.140937143597126e-171,1.8694929725059342e-165,3.892786108303854,1.8694929725059342e-166,0.3892786108303854,1.844738511950403,0.5653755049116569,0.57789
481.0,1.844380232245078,2.2832264707590494e-169,5.965045743882229e-164,3.891707356611183,5.96504574388223e-165,0.3891707356611183,1.8445886624027308,0.565466680677683,0.57704
482.0,1.8442116581874906,7.082671225292168e-168,1.846545053043128e-162,3.8906311433265737,1.8465450530431282e-163,0.38906311433265733,1.8444397728830668,0.5655575278745757,0.57658
483.0,1.844044198409098,2.1321802429137923e-166,5.5473637989791064e-161,3.8895574572290497,5.547363798979106e-162,0.388955745722905,1.8442918348091877,0.5656480487770021,0.57613
484.0,1.8438778429288791,6.23092517586509e-165,1.6177709716996245e-159,3.8884862871703385,1.6177709716996243e-160,0.38884862871703385,1.8441448396951419,0.5657382456370257,0.57511
485.0,1.8437125818788735,1.7680910724521567e-163,4.581131483788367e-158,3.8874176220742567,4.581131483788366e-159,0.3887417622074257,1.8439987791499415,0.5658281206843901,0.5693
486.0,1.8435484055026252,4.873046323554871e-162,1.2600104140479617e-156,3.886351450936087,1.2600104140479615e-157,0.3886351450936087,1.8438536448762743,0.5659176761268091,0.56437
487.0,1.843385304153657,1.3048460424023413e-160,3.3669771998989006e-155,3.885287762821977,3.3669771998989007e-156,0.38852877628219773,1.843709428669237,0.5660069141502413,0.57105
488.0,1.8432232682939627,3.395459303461603e-159,8.743565576490236e-154,3.8842265468683363,8.743565576490236e-155,0.3884226546868336,1.8435661224150877,0.566095836919167,0.57393
489.0,1.8430622884925298,8.588844021600642e-158,2.207169675344719e-152,3.8831677922812426,2.207169675344719e-153,0.3883167792281243,1.8434237180900193,0.5661844465768586,0.57287
490.0,1.8429023554238833,2.1124330751143694e-156,5.4174728407995084e-151,3.882111488335855,5.417472840799508e-152,0.3882111488335855,1.8432822077589512,0.5662727452456469,0.57266
491.0,1.8427434598666503,5.053091059366037e-155,1.293258961305467e-149,3.8810576243758286,1.2932589613054671e-150,0.3881057624375829,1.8431415835743408,0.566360735027185,0.57383
492.0,1.8425855927021533,1.1758984924709113e-153,3.0034098091983153e-148,3.8800061898127423,3.0034098091983154e-149,0.38800061898127425,1.8430018377750141,0.5664484180027052,0.57488
493.0,1.842428744913021,2.6627627753259037e-152,6.78727462329917e-147,3.878957174125525,6.78727462329917e-148,0.38789571741255247,1.842862962685014,0.566535796233276,0.57445
494.0,1.8422729075818234,5.868880030389276e-151,1.4929255375118049e-145,3.8779105668598954,1.4929255375118048e-146,0.38779105668598957,1.842724950712466,0.5666228717600504,0.57603
495.0,1.842118071889728,1.259351828099066e-149,3.197067031467396e-144,3.876866357627803,3.197067031467396e-145,0.3876866357627803,1.8425877943484636,0.5667096466045153,0.5778
496.0,1.8419642291151785,2.6315753362321508e-148,6.667207857802432e-143,3.875824536106872,6.667207857802432e-144,0.38758245361068716,1.84245148616597,0.5667961227687327,0.57815
497.0,1.8418113706325923,5.356338936973839e-147,1.3543207287351287e-141,3.87478509203986,1.3543207287351287e-142,0.38747850920398597,1.8423160188187362,0.5668823022355813,0.57821
498.0,1.841659487911079,1.0622072936247738e-145,2.6803394620410326e-140,3.8737480152341126,2.680339462041033e-141,0.38737480152341125,1.8421813850402367,0.5669681869689912,0.57879
499.0,1.841508572513182,2.0527867135296078e-144,5.169554836562205e-139,3.8727132955610313,5.169554836562205e-140,0.3872713295561031,1.8420475776426222,0.5670537789141785,0.57939
500.0,1.8413586160936342,3.8670065417795295e-143,9.718847474430593e-138,3.8716809229555404,9.718847474430592e-139,0.38716809229555404,1.8419145895156877,0.5671390799978714,0.5808
501.0,1.8412096103981388,7.102391600306959e-142,1.781462776402571e-136,3.8706508874155667,1.7814627764025706e-137,0.38706508874155665,1.841782413625856,0.5672240921285396,0.58102
502.0,1.8410615472621663,1.2721371990958557e-140,3.184491537081941e-135,3.8696231790015143,3.184491537081941e-136,0.38696231790015145,1.8416510430151793,0.5673088171966131,0.5809
503.0,1.8409144186097706,2.222607831811383e-139,5.552706509924277e-134,3.8685977878357583,5.552706509924278e-135,0.38685977878357586,1.8415204708003525,0.5673932570747034,0.58177
504.0,1.8407682164524226,3.788699216775011e-138,9.446467957207758e-133,3.867574704102127,9.446467957207759e-134,0.3867574704102127,1.8413906901717447,0.5674774136178196,0.58193
505.0,1.8406229328878643,6.302510955048562e-137,1.5683106626178023e-131,3.866553918045409,1.5683106626178025e-132,0.3866553918045409,1.8412616943924445,0.5675612886635808,0.5812
506.0,1.8404785600989773,1.0233637613025435e-135,2.5414957110340624e-130,3.8655354199708456,2.541495711034062e-131,0.3865535419970846,1.841133476797318,0.5676448840324251,0.58107
507.0,1.8403350903526738,1.6223147719904643e-134,4.0210273526591264e-129,3.864519200243644,4.0210273526591264e-130,0.38645192002436435,1.8410060307920848,0.5677282015278149,0.58111
508.0,1.840192515998798,2.5114444607065362e-133,6.212547612326326e-128,3.8635052492884823,6.212547612326326e-129,0.38635052492884825,1.8408793498524054,0.5678112429364448,0.58002
509.0,1.8400508294690492,3.797424074752604e-132,9.375213812029703e-127,3.8624935575890356,9.375213812029704e-128,0.38624935575890357,1.8407534275229824,0.5678940100284374,0.57927
510.0,1.8399100232759198,5.609503088817292e-131,1.3821783289504045e-125,3.8614841156874884,1.3821783289504046e-126,0.38614841156874885,1.8406282574166768,0.5679765045575444,0.57969
511.0,1.8397700900116511,8.096944835936183e-130,1.9911782710840646e-124,3.860476914184065,1.9911782710840645e-125,0.3860476914184065,1.8405038332136359,0.5680587282613385,0.57966
512.0,1.8396310223472017,1.1422738218102758e-128,2.8035617554586708e-123,3.8594719437365628,2.803561755458671e-124,0.38594719437365627,1.8403801486604359,0.5681406828614083,0.57971
513.0,1.8394928130312342,1.5752929278965284e-127,3.8588137930071656e-122,3.85846919505988,3.858813793007165e-123,0.38584691950598804,1.8402571975692363,0.5682223700635454,0.58004
514.0,1.839355454889117,2.1241409696587655e-126,5.19314059569578e-121,3.857468658925569,5.19314059569578e-122,0.3857468658925569,1.840134973816947,0.568303791557931,0.58013
515.0,1.8392189408219395,2.801071434739771e-125,6.834815876938786e-120,3.856470326161368,6.834815876938786e-121,0.3856470326161368,1.8400134713444087,0.568384949019322,0.58036
516.0,1.839083263805546,3.61302422104059e-124,8.79895375973884e-119,3.8554741876507586,8.79895375973884e-120,0.38554741876507587,1.8398926841555845,0.5684658441072288,0.58093
517.0,1.8389484168895798,4.559418875104907e-123,1.1082272218698813e-117,3.854480234332516,1.1082272218698812e-118,0.38544802343325163,1.8397726063167639,0.568546478466096,0.58129
518.0,1.838814393196541,5.630218336214907e-122,1.365857340784502e-116,3.8534884572002728,1.365857340784502e-117,0.38534884572002726,1.8396532319557786,0.5686268537254802,0.58077
519.0,1.8386811859208674,6.804597004777382e-121,1.6475739468861452e-115,3.852498847302074,1.6475739468861453e-116,0.3852498847302074,1.8395345552612299,0.5687069715002193,0.57976
520.0,1.8385487883280165,8.050529360146403e-120,1.945498761180375e-114,3.851511395739949,1.9454987611803751e-115,0.38515113957399494,1.8394165704817287,0.5687868333906062,0.57921
521.0,1.8384171937535696,9.325537707514677e-119,2.2492929560616283e-113,3.8505260936694854,2.249292956061628e-114,0.3850526093669486,1.839299271925143,0.5688664409825582,0.57915
522.0,1.8382863956023476,1.0578703526650428e-117,2.54666492596394e-112,3.8495429322993977,2.5466649259639402e-113,0.3849542932299398,1.8391826539578617,0.5689457958477814,0.5787
523.0,1.8381563873475393,1.1753872788669949e-116,2.824159113125391e-111,3.8485619028911104,2.824159113125391e-112,0.38485619028911106,1.839066711004065,0.5690248995439359,0.57846
524.0,1.83802716252984,1.279379902173813e-115,3.0681606884119694e-110,3.847582996758345,3.068160688411969e-111,0.38475829967583447,1.8389514375450062,0.5691037536147983,0.57891
525.0,1.83789871475661,1.3644802549253238e-114,3.2660123008317905e-109,3.8466062052667036,3.2660123008317905e-110,0.3846606205266703,1.8388368281183072,0.5691823595904191,0.57938
526.0,1.8377710377010357,1.4261413089183307e-113,3.407114113367878e-108,3.8456315198332627,3.4071141133678776e-109,0.38456315198332625,1.8387228773172595,0.5692607189872808,0.57969
527.0,1.8376441251013131,1.4610430397008219e-112,3.48387254656744e-107,3.844658931926168,3.48387254656744e-108,0.3844658931926168,1.8386095797901385,0.5693388333084536,0.57981
528.0,1.837517970759836,1.4673894152716495e-111,3.492378641646088e-106,3.8436884330642362,3.4923786416460875e-107,0.3843688433064236,1.838496930239527,0.5694167040437477,0.5806
529.0,1.8373925685423977,1.4450592894416427e-110,3.4327316806892637e-105,3.8427200148165577,3.4327316806892637e-106,0.38427200148165575,1.8383849234216487,0.5694943326698646,0.58093
530.0,1.8372679123774087,1.3955939354680784e-109,3.3089718151403643e-104,3.8417536688021046,3.3089718151403646e-105,0.3841753668802104,1.8382735541457096,0.5695717206505437,0.58114
531.0,1.837143996255118,1.3220261549796718e-108,3.1286385358476074e-103,3.8407893866893406,3.128638535847607e-104,0.38407893866893406,1.8381628172732518,0.5696488694367138,0.58135
532.0,1.837020814226854,1.2285766899514035e-107,2.902020679340597e-102,3.839827160195838,2.902020679340597e-103,0.3839827160195838,1.8380527077175144,0.5697257804666305,0.58142
533.0,1.8368983604042701,1.1202596100103876e-106,2.6412002708607884e-101,3.838866981087897,2.6412002708607884e-102,0.3838866981087897,1.8379432204428046,0.5698024551660257,0.58094
534.0,1.8367766289586047,1.0024470915990318e-105,2.359011549498107e-100,3.837908841180166,2.359011549498107e-101,0.38379088411801665,1.837834350463876,0.5698788949482444,0.58056
535.0,1.83665561411995,8.804446849853676e-105,2.0680363022371663e-99,3.8369527323352695,2.0680363022371665e-100,0.383695273233527,1.8377260928453203,0.5699551012143849,0.58103
536.0,1.836535310176533,7.591214456025182e-104,1.7797390721547276e-98,3.835998646463436,1.7797390721547275e-99,0.38359986464634366,1.8376184427009608,0.5700310753534359,0.58104
